employee_id,transfer_date,from_agency_code,from_agency_name,to_agency_code,to_agency_name,job_grade_id,job_grade_name,employee_name,source_system,is_cross_agency,transfer_year,transfer_quarter,gold_ts
A006025,10/12/2023,D,Agency D,C,Agency C,1,Staff,Eugene Yang,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A008391,8/30/2025,B,Agency B,H,Agency H,4,Deputy Director,Emily Kwong,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A011054,11/22/2025,F,Agency F,H,Agency H,2,Lead,David Wee,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A011615,7/25/2025,B,Agency B,G,Agency G,1,Staff,Xavier Seah,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A011703,7/20/2023,B,Agency B,C,Agency C,1,Staff,Ignatius Zhao,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A012916,4/26/2024,B,Agency B,D,Agency D,1,Staff,Charles Ong,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A013169,7/26/2025,H,Agency H,B,Agency B,2,Lead,Nina Chen,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A017531,5/28/2023,A,Agency A,C,Agency C,1,Staff,Siti Chew,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A021521,3/9/2025,A,Agency A,G,Agency G,4,Deputy Director,Oscar Sharma,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A021610,11/10/2023,C,Agency C,F,Agency F,1,Staff,Jing Singh,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A033298,9/9/2025,B,Agency B,A,Agency A,1,Staff,Steven Liu,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A034500,6/28/2025,G,Agency G,D,Agency D,2,Lead,Irene Lee,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A034696,1/1/2026,B,Agency B,A,Agency A,1,Staff,Suresh Johnson,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A040005,10/21/2025,G,Agency G,B,Agency B,1,Staff,Fang Wu,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A040172,7/17/2022,C,Agency C,G,Agency G,1,Staff,Xavier Johnson,SYSTEM A,1,2022,3,2026-03-27T07:12:24.498Z
A040479,4/20/2023,D,Agency D,H,Agency H,1,Staff,James Patel,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A043115,3/27/2022,B,Agency B,C,Agency C,1,Staff,Farah Pillai,SYSTEM A,1,2022,1,2026-03-27T07:12:24.498Z
A045145,8/22/2022,D,Agency D,B,Agency B,1,Staff,Zachary Kwek,SYSTEM A,1,2022,3,2026-03-27T07:12:24.498Z
A048468,8/28/2024,B,Agency B,G,Agency G,1,Staff,Suresh Lin,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A049318,10/28/2024,C,Agency C,G,Agency G,1,Staff,Jasmine Pillai,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A075273,5/13/2024,F,Agency F,H,Agency H,4,Deputy Director,Amirah Liang,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A076645,12/30/2021,B,Agency B,H,Agency H,5,Director,Xena Chan,SYSTEM B,1,2021,4,2026-03-27T07:12:24.498Z
A077584,12/3/2025,C,Agency C,F,Agency F,1,Staff,Oscar Chen,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A078520,9/17/2023,B,Agency B,C,Agency C,2,Lead,Patricia Lau,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A078579,11/22/2025,A,Agency A,G,Agency G,1,Staff,Irene Patel,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A078685,4/23/2022,F,Agency F,C,Agency C,1,Staff,George Reddy,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A079487,4/14/2024,A,Agency A,F,Agency F,3,Assistant Director,David Ooi,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A079727,2/26/2024,D,Agency D,F,Agency F,2,Lead,Siti Fong,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A080329,3/30/2023,B,Agency B,F,Agency F,1,Staff,Uma Ibrahim,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A080404,3/23/2024,G,Agency G,C,Agency C,1,Staff,Brenda Patel,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A080681,1/4/2026,G,Agency G,H,Agency H,1,Staff,Gerald Sharma,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A081136,5/7/2025,C,Agency C,F,Agency F,1,Staff,Karen Lee,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A081495,5/1/2023,F,Agency F,C,Agency C,1,Staff,Irene Wee,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A081896,12/22/2024,H,Agency H,F,Agency F,4,Deputy Director,Meena Jones,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A082286,4/4/2022,D,Agency D,A,Agency A,1,Staff,Omar Tan,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A083850,11/29/2023,B,Agency B,H,Agency H,1,Staff,Tina Brown,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A085146,4/29/2021,B,Agency B,G,Agency G,1,Staff,Kai Tan,SYSTEM B,1,2021,2,2026-03-27T07:12:24.498Z
A085398,7/30/2024,A,Agency A,F,Agency F,4,Deputy Director,Oscar Koh,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A086585,3/29/2025,H,Agency H,F,Agency F,3,Assistant Director,Oscar Yeo,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A086732,6/13/2024,B,Agency B,D,Agency D,4,Deputy Director,Ying Wilson,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A087122,5/11/2025,F,Agency F,C,Agency C,2,Lead,Andre Wong,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A090008,6/12/2025,C,Agency C,F,Agency F,1,Staff,Jasmine Sim,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A093432,9/15/2023,D,Agency D,H,Agency H,1,Staff,Wendy Loh,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A094286,6/24/2024,A,Agency A,G,Agency G,1,Staff,Ramesh Singh,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A094888,12/15/2024,H,Agency H,D,Agency D,1,Staff,Marcus Koh,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A094910,1/2/2026,F,Agency F,D,Agency D,3,Assistant Director,Quentin Ong,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A095323,12/8/2024,D,Agency D,F,Agency F,3,Assistant Director,Hannah Yeo,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A095803,12/30/2022,A,Agency A,C,Agency C,4,Deputy Director,Hua Sim,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A095862,10/14/2024,H,Agency H,A,Agency A,1,Staff,Zhen Ahmad,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A096469,5/5/2025,D,Agency D,C,Agency C,2,Lead,Michael Sim,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A096623,1/5/2026,A,Agency A,F,Agency F,1,Staff,Arun Johnson,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A096882,7/21/2025,F,Agency F,H,Agency H,1,Staff,James Wee,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A097450,9/19/2025,B,Agency B,A,Agency A,1,Staff,Eugene Cheong,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A097489,7/26/2023,F,Agency F,H,Agency H,1,Staff,Yvonne Cheong,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A097936,12/31/2025,A,Agency A,F,Agency F,2,Lead,Kevin Lim,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A098330,5/20/2024,F,Agency F,A,Agency A,1,Staff,Linda Poh,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A098685,8/24/2024,H,Agency H,F,Agency F,1,Staff,Leonard Mohamed,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A098978,6/22/2022,A,Agency A,G,Agency G,1,Staff,Diana Patel,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A000925,9/27/2021,B,Agency B,A,Agency A,1,Staff,Eugene Kwek,SYSTEM A,1,2021,3,2026-03-27T07:12:24.498Z
A001187,6/25/2024,C,Agency C,D,Agency D,1,Staff,Sophia Chee,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A003410,12/23/2021,D,Agency D,C,Agency C,5,Director,Kevin Lim,SYSTEM A,1,2021,4,2026-03-27T07:12:24.498Z
A003919,8/8/2025,A,Agency A,C,Agency C,3,Assistant Director,Ramesh Huang,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A005506,12/25/2024,B,Agency B,H,Agency H,1,Staff,Aaron Rao,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A005546,12/9/2021,F,Agency F,B,Agency B,3,Assistant Director,George Johnson,SYSTEM A,1,2021,4,2026-03-27T07:12:24.498Z
A006340,7/22/2025,A,Agency A,C,Agency C,1,Staff,Irene Chia,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A008422,7/2/2023,A,Agency A,C,Agency C,5,Director,Noor Sim,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A010032,10/27/2025,D,Agency D,G,Agency G,1,Staff,Vishal Sim,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A012846,11/18/2022,C,Agency C,B,Agency B,1,Staff,Hafiz Wu,SYSTEM A,1,2022,4,2026-03-27T07:12:24.498Z
A013113,9/29/2025,A,Agency A,F,Agency F,1,Staff,Alice Abdullah,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A013318,10/13/2025,F,Agency F,D,Agency D,1,Staff,Wendy Chee,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A017862,8/11/2023,F,Agency F,C,Agency C,2,Lead,Grace Kwong,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A018273,12/28/2023,B,Agency B,D,Agency D,1,Staff,Thomas Lau,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A018376,9/12/2024,F,Agency F,G,Agency G,1,Staff,Wendy Liu,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A022590,1/19/2025,C,Agency C,G,Agency G,2,Lead,Samuel Brown,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A023465,6/9/2025,C,Agency C,H,Agency H,1,Staff,Noor Heng,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A026989,7/9/2023,A,Agency A,B,Agency B,2,Lead,Brenda Teo,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A029090,5/4/2023,A,Agency A,G,Agency G,1,Staff,Deepa Khoo,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A030038,4/27/2025,G,Agency G,D,Agency D,1,Staff,Calvin Soh,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A032232,11/27/2023,F,Agency F,C,Agency C,1,Staff,Xena Tay,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A033294,3/2/2025,B,Agency B,C,Agency C,2,Lead,Victor Quek,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A033923,10/15/2024,C,Agency C,H,Agency H,3,Assistant Director,Yi Lee,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A034020,2/2/2024,A,Agency A,G,Agency G,3,Assistant Director,Sophia Anderson,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A035609,10/30/2025,A,Agency A,H,Agency H,4,Deputy Director,Tina Ho,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A036085,12/26/2025,D,Agency D,A,Agency A,1,Staff,Quentin Chong,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A037993,12/9/2023,D,Agency D,G,Agency G,1,Staff,Amirah Chew,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A040643,8/26/2024,D,Agency D,B,Agency B,0,Others,Noor Patel,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A043377,12/5/2025,G,Agency G,H,Agency H,1,Staff,Vincent Kwong,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A046208,7/4/2021,D,Agency D,F,Agency F,1,Staff,Rui Foo,SYSTEM A,1,2021,3,2026-03-27T07:12:24.498Z
A047549,9/1/2024,F,Agency F,G,Agency G,1,Staff,Clara Chee,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A074312,6/22/2024,H,Agency H,F,Agency F,1,Staff,Rui Low,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A074828,10/22/2025,A,Agency A,H,Agency H,2,Lead,Olivia Cheong,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A074862,10/30/2025,B,Agency B,F,Agency F,1,Staff,Andre Leong,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A075310,3/21/2022,F,Agency F,H,Agency H,2,Lead,Benjamin Fong,SYSTEM B,1,2022,1,2026-03-27T07:12:24.498Z
A076957,8/6/2024,D,Agency D,H,Agency H,3,Assistant Director,Arun Liang,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A077592,7/16/2023,A,Agency A,G,Agency G,2,Lead,Diana Wu,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A079139,11/5/2025,B,Agency B,F,Agency F,3,Assistant Director,Ying Wong,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A080452,12/31/2025,A,Agency A,B,Agency B,2,Lead,Rui Cheong,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A081561,5/17/2023,D,Agency D,C,Agency C,2,Lead,Irene Phua,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A081812,1/31/2022,A,Agency A,B,Agency B,1,Staff,Preethi Yusof,SYSTEM B,1,2022,1,2026-03-27T07:12:24.498Z
A082561,10/24/2025,B,Agency B,C,Agency C,1,Staff,Florence Garcia,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A082630,10/21/2025,A,Agency A,D,Agency D,2,Lead,Zara Yeo,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A082647,12/14/2023,D,Agency D,G,Agency G,1,Staff,Samuel Pillai,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A082747,12/11/2021,C,Agency C,G,Agency G,1,Staff,Karen Sim,SYSTEM B,1,2021,4,2026-03-27T07:12:24.498Z
A083472,8/7/2024,B,Agency B,A,Agency A,1,Staff,Quinn Loh,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A083885,10/19/2024,A,Agency A,C,Agency C,3,Assistant Director,Rachel Wong,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A085244,1/1/2026,G,Agency G,D,Agency D,5,Director,Thomas Chia,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A085750,10/10/2022,B,Agency B,D,Agency D,1,Staff,Teresa Nair,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A086888,7/10/2025,D,Agency D,F,Agency F,1,Staff,Nancy Kaur,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A088467,5/20/2023,D,Agency D,G,Agency G,1,Staff,Yvonne Loh,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A089407,11/14/2025,C,Agency C,D,Agency D,2,Lead,Edward Lin,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A089667,10/9/2025,A,Agency A,H,Agency H,3,Assistant Director,Oscar Kwong,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A090249,10/22/2021,A,Agency A,G,Agency G,1,Staff,Zachary Smith,SYSTEM B,1,2021,4,2026-03-27T07:12:24.498Z
A090476,12/4/2025,B,Agency B,C,Agency C,1,Staff,Frank Ismail,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A092004,6/19/2023,G,Agency G,D,Agency D,1,Staff,Linda Reddy,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A092069,12/7/2025,B,Agency B,D,Agency D,2,Lead,Deborah Martinez,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A092586,6/2/2023,C,Agency C,A,Agency A,5,Director,Peter Yeo,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A092821,5/21/2022,B,Agency B,D,Agency D,2,Lead,Tina Reddy,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A093248,8/19/2024,C,Agency C,A,Agency A,1,Staff,Brenda Singh,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A094769,7/25/2025,A,Agency A,G,Agency G,3,Assistant Director,Karen Beh,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A095533,11/7/2024,A,Agency A,H,Agency H,1,Staff,Vincent Soh,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A095585,12/23/2024,D,Agency D,H,Agency H,1,Staff,Hui Heng,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A096514,7/8/2025,A,Agency A,F,Agency F,1,Staff,Kenneth Patel,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A096571,11/13/2025,C,Agency C,B,Agency B,2,Lead,Wendy Tan,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A098186,1/16/2022,C,Agency C,A,Agency A,2,Lead,Grace Rajan,SYSTEM B,1,2022,1,2026-03-27T07:12:24.498Z
A000701,2/24/2025,C,Agency C,B,Agency B,1,Staff,Betty Khoo,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A001308,3/17/2023,B,Agency B,D,Agency D,2,Lead,Julia Fong,SYSTEM A,1,2023,1,2026-03-27T07:12:24.498Z
A001695,1/5/2025,D,Agency D,C,Agency C,2,Lead,Hannah Liang,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A003240,1/9/2025,D,Agency D,F,Agency F,3,Assistant Director,Arjun Lau,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A005182,12/18/2024,B,Agency B,F,Agency F,1,Staff,Quentin Chee,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A005519,9/9/2023,F,Agency F,A,Agency A,1,Staff,Wayne Leong,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A006020,8/12/2023,B,Agency B,H,Agency H,1,Staff,Julia Patel,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A008066,1/7/2025,F,Agency F,D,Agency D,2,Lead,Jun Brown,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A008436,1/5/2025,A,Agency A,D,Agency D,1,Staff,Florence Garcia,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A008741,3/4/2024,F,Agency F,D,Agency D,1,Staff,Marcus Mok,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A009093,8/10/2025,A,Agency A,H,Agency H,2,Lead,Yusuf Reddy,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A009795,12/7/2025,B,Agency B,A,Agency A,2,Lead,Gerald Yusof,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A010960,12/14/2025,D,Agency D,H,Agency H,1,Staff,Olivia Lin,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A016930,12/4/2022,A,Agency A,H,Agency H,3,Assistant Director,Zara Davis,SYSTEM A,1,2022,4,2026-03-27T07:12:24.498Z
A019708,4/11/2022,D,Agency D,C,Agency C,1,Staff,David Cheong,SYSTEM A,1,2022,2,2026-03-27T07:12:24.498Z
A019948,7/26/2025,H,Agency H,G,Agency G,2,Lead,Marcus Phua,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A020891,8/30/2022,D,Agency D,H,Agency H,1,Staff,Ramesh Zhao,SYSTEM A,1,2022,3,2026-03-27T07:12:24.498Z
A022070,5/22/2022,A,Agency A,C,Agency C,1,Staff,Grace Goh,SYSTEM A,1,2022,2,2026-03-27T07:12:24.498Z
A022083,6/9/2025,A,Agency A,F,Agency F,1,Staff,James Yusof,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A025175,12/21/2025,A,Agency A,G,Agency G,2,Lead,Henry Goh,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A028467,7/3/2024,D,Agency D,G,Agency G,3,Assistant Director,Hafiz Ahmad,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A032510,8/23/2021,A,Agency A,D,Agency D,2,Lead,Mary Jones,SYSTEM A,1,2021,3,2026-03-27T07:12:24.498Z
A035223,2/25/2025,H,Agency H,B,Agency B,1,Staff,Suresh Anderson,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A035228,12/23/2025,F,Agency F,G,Agency G,1,Staff,Hui Mok,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A035980,10/12/2025,A,Agency A,C,Agency C,1,Staff,Ulric Seah,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A037836,8/27/2024,A,Agency A,G,Agency G,3,Assistant Director,Quinn Chua,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A038836,12/6/2023,A,Agency A,D,Agency D,1,Staff,Olivia Chua,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A039982,10/23/2025,H,Agency H,C,Agency C,2,Lead,Kavitha Kaur,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A040613,1/1/2024,C,Agency C,A,Agency A,4,Deputy Director,Eugene Beh,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A042755,7/9/2024,C,Agency C,G,Agency G,1,Staff,Rizal Wilson,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A044740,3/5/2025,B,Agency B,D,Agency D,1,Staff,Frank Davis,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A044966,6/11/2022,C,Agency C,A,Agency A,1,Staff,Clara Fong,SYSTEM A,1,2022,2,2026-03-27T07:12:24.498Z
A045273,7/16/2024,B,Agency B,C,Agency C,1,Staff,Zara Huang,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A046287,12/15/2023,B,Agency B,H,Agency H,3,Assistant Director,Amirah Patel,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A048764,6/14/2024,F,Agency F,G,Agency G,2,Lead,Charles Wong,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A074530,11/17/2025,G,Agency G,D,Agency D,1,Staff,Vincent Huang,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A075002,3/28/2023,B,Agency B,C,Agency C,1,Staff,Steven Anderson,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A078447,1/5/2023,H,Agency H,A,Agency A,2,Lead,Edward Lin,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A078951,3/3/2023,F,Agency F,H,Agency H,4,Deputy Director,Helena Goh,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A079645,2/23/2023,H,Agency H,G,Agency G,2,Lead,Grace Kumar,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A079988,5/14/2023,B,Agency B,D,Agency D,5,Director,Karen Lau,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A080268,1/20/2022,B,Agency B,C,Agency C,1,Staff,Yvonne Kwek,SYSTEM B,1,2022,1,2026-03-27T07:12:24.498Z
A080796,7/24/2023,F,Agency F,G,Agency G,4,Deputy Director,Karen Fong,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A081486,9/24/2024,D,Agency D,C,Agency C,2,Lead,Ignatius Koh,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A082068,5/11/2025,C,Agency C,H,Agency H,2,Lead,Thomas Sim,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A082481,7/23/2023,A,Agency A,D,Agency D,1,Staff,Winifred Lau,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A082693,6/15/2025,B,Agency B,F,Agency F,1,Staff,Amirah Garcia,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A083698,11/1/2025,B,Agency B,H,Agency H,3,Assistant Director,Nancy Kumar,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A083750,4/2/2023,C,Agency C,H,Agency H,1,Staff,Grace Mohamed,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A084898,8/27/2025,A,Agency A,F,Agency F,1,Staff,Siti Pillai,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A085364,12/2/2025,G,Agency G,F,Agency F,1,Staff,Diana Zhao,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A085607,2/20/2024,A,Agency A,D,Agency D,1,Staff,Uma Abdullah,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A086431,4/17/2025,B,Agency B,D,Agency D,2,Lead,Uma Patel,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A086455,10/4/2022,D,Agency D,G,Agency G,1,Staff,Henry Seah,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A086467,8/30/2025,H,Agency H,D,Agency D,1,Staff,George Garcia,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A086757,9/3/2024,D,Agency D,G,Agency G,1,Staff,Alice Ibrahim,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A086960,8/11/2024,C,Agency C,A,Agency A,2,Lead,Yvonne Singh,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A087055,8/17/2025,B,Agency B,F,Agency F,1,Staff,Quinn Fong,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A087210,12/28/2025,B,Agency B,H,Agency H,3,Assistant Director,Xerxes Seah,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A087572,12/13/2025,D,Agency D,F,Agency F,1,Staff,Gerald Brown,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A087683,11/27/2025,F,Agency F,B,Agency B,1,Staff,Deborah Ismail,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A087953,8/31/2023,B,Agency B,G,Agency G,1,Staff,Zachary Rajan,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A089707,1/18/2023,D,Agency D,A,Agency A,2,Lead,Gerald Heng,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A089762,10/13/2022,B,Agency B,H,Agency H,2,Lead,Julia Kumar,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A089780,8/23/2022,H,Agency H,G,Agency G,1,Staff,Mei Reddy,SYSTEM B,1,2022,3,2026-03-27T07:12:24.498Z
A091465,5/15/2025,B,Agency B,C,Agency C,1,Staff,Brenda Yap,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A091476,7/29/2024,A,Agency A,F,Agency F,1,Staff,Clara Leong,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A091997,1/4/2023,F,Agency F,D,Agency D,1,Staff,Vincent Rajan,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A093323,2/26/2024,A,Agency A,G,Agency G,1,Staff,Marcus Chia,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A093588,12/12/2025,B,Agency B,G,Agency G,1,Staff,Steven Chew,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
