employee_id,exit_date,employee_name,hire_date,gender,employment_type,agency_code,agency_name,job_grade_id,job_grade_name,exit_reason,source_system,tenure_months,is_voluntary,exit_year,exit_quarter,exit_month,gold_ts
A002430,1/13/2022,Henry Garcia,10/18/2021,M,P,C,Agency C,4,Deputy Director,Better Opportunity,SYSTEM A,2.83870968,1,2022,1,1,2026-03-27T07:12:20.414Z
A003671,2/9/2025,Preethi Wee,1/12/2023,M,P,G,Agency G,1,Staff,Personal,SYSTEM A,24.90322581,1,2025,1,2,2026-03-27T07:12:20.414Z
A004422,4/29/2025,Clara Teo,1/20/2024,F,P,F,Agency F,2,Lead,Personal,SYSTEM A,15.29032258,1,2025,2,4,2026-03-27T07:12:20.414Z
A004833,12/17/2025,Sunita Koh,2/2/2025,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,10.48387097,1,2025,4,12,2026-03-27T07:12:20.414Z
A006104,11/15/2022,Oscar Mok,10/22/2021,M,C,A,Agency A,2,Lead,Personal,SYSTEM A,12.77419355,1,2022,4,11,2026-03-27T07:12:20.414Z
A006244,10/4/2024,Uma Cheong,12/18/2021,M,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,33.5483871,1,2024,4,10,2026-03-27T07:12:20.414Z
A006604,12/5/2025,Jasmine Chong,11/22/2024,F,P,D,Agency D,1,Staff,Personal,SYSTEM A,12.4516129,1,2025,4,12,2026-03-27T07:12:20.414Z
A006662,12/9/2025,Wayne Rao,9/2/2024,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,15.22580645,1,2025,4,12,2026-03-27T07:12:20.414Z
A008419,2/27/2023,Fiona Jones,8/26/2021,M,C,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,18.03225806,1,2023,1,2,2026-03-27T07:12:20.414Z
A009591,8/22/2024,Steven Chew,12/7/2021,F,P,B,Agency B,2,Lead,Better Opportunity,SYSTEM A,32.48387097,1,2024,3,8,2026-03-27T07:12:20.414Z
A009841,11/3/2025,Arun Nair,8/30/2024,M,P,D,Agency D,2,Lead,Better Opportunity,SYSTEM A,14.12903226,1,2025,4,11,2026-03-27T07:12:20.414Z
A010750,7/4/2024,Kenneth Kwong,12/1/2022,M,P,A,Agency A,5,Director,Better Opportunity,SYSTEM A,19.09677419,1,2024,3,7,2026-03-27T07:12:20.414Z
A011624,12/9/2022,Rajan Martinez,11/9/2021,F,P,C,Agency C,2,Lead,Health,SYSTEM A,13,0,2022,4,12,2026-03-27T07:12:20.414Z
A013314,6/30/2024,Jing Malik,9/29/2023,F,C,F,Agency F,2,Lead,Better Opportunity,SYSTEM A,9.03225806,1,2024,2,6,2026-03-27T07:12:20.414Z
A015392,10/2/2021,Suresh Seah,4/24/2021,F,P,F,Agency F,3,Assistant Director,Personal,SYSTEM A,5.29032258,1,2021,4,10,2026-03-27T07:12:20.414Z
A016258,4/19/2023,Priya Mohamed,7/13/2022,M,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,9.19354839,1,2023,2,4,2026-03-27T07:12:20.414Z
A016712,1/31/2026,Wei Kwong,4/21/2023,F,C,G,Agency G,1,Staff,Personal,SYSTEM A,33.32258065,1,2026,1,1,2026-03-27T07:12:20.414Z
A019468,5/22/2025,Rajan Khoo,11/20/2024,F,P,G,Agency G,1,Staff,Better Opportunity,SYSTEM A,6.06451613,1,2025,2,5,2026-03-27T07:12:20.414Z
A019997,10/25/2023,Amirah Singh,5/8/2021,F,C,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,29.5483871,1,2023,4,10,2026-03-27T07:12:20.414Z
A020195,10/19/2022,Fang Chan,2/20/2021,M,P,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,19.96774194,1,2022,4,10,2026-03-27T07:12:20.414Z
A020807,2/23/2026,Rita Chan,12/11/2025,F,P,D,Agency D,1,Staff,Personal,SYSTEM A,2.38709677,1,2026,1,2,2026-03-27T07:12:20.414Z
A023273,5/25/2023,Kenneth Lim,11/20/2022,F,C,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,6.16129032,1,2023,2,5,2026-03-27T07:12:20.414Z
A025871,11/29/2025,Hafiz Hassan,9/17/2022,F,0,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,38.38709677,1,2025,4,11,2026-03-27T07:12:20.414Z
A027227,7/21/2024,Vishal Yusof,7/6/2022,M,P,D,Agency D,1,Staff,Personal,SYSTEM A,24.48387097,1,2024,3,7,2026-03-27T07:12:20.414Z
A027819,4/25/2026,Yvonne Koh,1/6/2026,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,3.61290323,1,2026,2,4,2026-03-27T07:12:20.414Z
A028058,11/29/2023,Andre Tan,1/18/2022,F,P,H,Agency H,1,Staff,Personal,SYSTEM A,22.35483871,1,2023,4,11,2026-03-27T07:12:20.414Z
A028473,11/23/2024,Wei Yang,8/19/2023,F,C,A,Agency A,3,Assistant Director,Better Opportunity,SYSTEM A,15.12903226,1,2024,4,11,2026-03-27T07:12:20.414Z
A029026,6/29/2023,Meena Liu,2/11/2022,M,P,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM A,16.58064516,1,2023,2,6,2026-03-27T07:12:20.414Z
A032076,7/4/2023,Deborah Chen,3/15/2021,M,C,H,Agency H,3,Assistant Director,Better Opportunity,SYSTEM A,27.64516129,1,2023,3,7,2026-03-27T07:12:20.414Z
A035463,6/22/2025,Arjun Quek,11/15/2022,M,P,D,Agency D,2,Lead,Better Opportunity,SYSTEM A,31.22580645,1,2025,2,6,2026-03-27T07:12:20.414Z
A037418,10/9/2025,Ignatius Soh,8/4/2025,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,2.16129032,1,2025,4,10,2026-03-27T07:12:20.414Z
A037648,7/19/2025,Frank Khoo,10/14/2024,F,P,F,Agency F,5,Director,Better Opportunity,SYSTEM A,9.16129032,1,2025,3,7,2026-03-27T07:12:20.414Z
A039872,7/14/2024,Deepa Ahmad,3/3/2024,M,P,D,Agency D,1,Staff,Personal,SYSTEM A,4.35483871,1,2024,3,7,2026-03-27T07:12:20.414Z
A040410,9/25/2025,Teresa Cheong,3/6/2023,F,P,D,Agency D,1,Staff,Personal,SYSTEM A,30.61290323,1,2025,3,9,2026-03-27T07:12:20.414Z
A040611,8/28/2023,Hui Chan,1/30/2021,M,P,F,Agency F,3,Assistant Director,Better Opportunity,SYSTEM A,30.93548387,1,2023,3,8,2026-03-27T07:12:20.414Z
A042803,1/7/2026,Meena Yeo,10/23/2024,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,14.48387097,1,2026,1,1,2026-03-27T07:12:20.414Z
A044566,11/30/2025,Kenneth Chan,8/28/2025,F,C,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,3.06451613,1,2025,4,11,2026-03-27T07:12:20.414Z
A046002,2/13/2025,Mary Ooi,4/11/2024,F,P,D,Agency D,2,Lead,Personal,SYSTEM A,10.06451613,1,2025,1,2,2026-03-27T07:12:20.414Z
A046673,7/25/2024,Michael Zhao,10/23/2021,M,P,B,Agency B,1,Staff,Termination,SYSTEM A,33.06451613,0,2024,3,7,2026-03-27T07:12:20.414Z
A047667,11/3/2022,James Ong,11/12/2021,M,P,F,Agency F,2,Lead,Better Opportunity,SYSTEM A,11.70967742,1,2022,4,11,2026-03-27T07:12:20.414Z
A047901,3/2/2025,Kevin Ooi,12/4/2023,F,P,A,Agency A,3,Assistant Director,Termination,SYSTEM A,14.93548387,0,2025,1,3,2026-03-27T07:12:20.414Z
A048604,4/22/2025,Xavier Wong,11/3/2023,M,C,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,17.61290323,1,2025,2,4,2026-03-27T07:12:20.414Z
A074112,10/4/2025,Rajan Kumar,2/24/2025,F,ACTIVE,H,Agency H,1,Staff,Personal,SYSTEM B,7.35483871,1,2025,4,10,2026-03-27T07:12:20.414Z
A074216,6/11/2021,Xena Sim,4/2/2021,F,ACTIVE,D,Agency D,3,Assistant Director,Personal,SYSTEM B,2.29032258,1,2021,2,6,2026-03-27T07:12:20.414Z
A074411,8/19/2024,Omar Lim,6/29/2022,M,ACTIVE,A,Agency A,5,Director,Better Opportunity,SYSTEM B,25.67741935,1,2024,3,8,2026-03-27T07:12:20.414Z
A075534,7/21/2024,Henry Jones,3/25/2022,M,ACTIVE,H,Agency H,1,Staff,Personal,SYSTEM B,27.87096774,1,2024,3,7,2026-03-27T07:12:20.414Z
A075603,7/29/2024,David Ibrahim,6/24/2022,F,ACTIVE,F,Agency F,1,Staff,Better Opportunity,SYSTEM B,25.16129032,1,2024,3,7,2026-03-27T07:12:20.414Z
A075885,1/21/2026,Fiona Tay,12/22/2024,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,12.96774194,1,2026,1,1,2026-03-27T07:12:20.414Z
A075973,6/15/2024,Marcus Brown,7/4/2022,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,23.35483871,1,2024,2,6,2026-03-27T07:12:20.414Z
A076159,1/9/2026,Yusuf Low,11/3/2025,F,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,2.19354839,1,2026,1,1,2026-03-27T07:12:20.414Z
A076218,1/13/2026,Noor Ong,9/16/2025,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,3.90322581,1,2026,1,1,2026-03-27T07:12:20.414Z
A077087,2/14/2025,Calvin Williams,2/18/2024,F,ACTIVE,C,Agency C,1,Staff,Personal,SYSTEM B,11.87096774,1,2025,1,2,2026-03-27T07:12:20.414Z
A077418,8/21/2024,Rita Liu,2/17/2024,M,ACTIVE,C,Agency C,1,Staff,Personal,SYSTEM B,6.12903226,1,2024,3,8,2026-03-27T07:12:20.414Z
A078262,1/30/2024,Ignatius Chia,6/12/2021,M,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,31.58064516,1,2024,1,1,2026-03-27T07:12:20.414Z
A079598,10/24/2025,Ying Wong,2/11/2025,F,ACTIVE,B,Agency B,2,Lead,Better Opportunity,SYSTEM B,8.41935484,1,2025,4,10,2026-03-27T07:12:20.414Z
A080183,11/25/2025,Ramesh Smith,10/22/2023,M,ACTIVE,G,Agency G,1,Staff,Better Opportunity,SYSTEM B,25.09677419,1,2025,4,11,2026-03-27T07:12:20.414Z
A081103,4/29/2025,Oscar Yeo,1/18/2025,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,3.35483871,1,2025,2,4,2026-03-27T07:12:20.414Z
A081237,1/1/2026,Jun Chan,10/11/2025,F,ACTIVE,H,Agency H,1,Staff,Better Opportunity,SYSTEM B,2.67741935,1,2026,1,1,2026-03-27T07:12:20.414Z
A081830,11/19/2025,Jasmine Koh,2/6/2024,F,ACTIVE,B,Agency B,2,Lead,Personal,SYSTEM B,21.41935484,1,2025,4,11,2026-03-27T07:12:20.414Z
A082179,4/14/2025,Michael Rajan,6/22/2024,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,9.74193548,1,2025,2,4,2026-03-27T07:12:20.414Z
A082459,9/6/2024,Betty Singh,12/23/2022,F,ACTIVE,H,Agency H,3,Assistant Director,Termination,SYSTEM B,20.4516129,0,2024,3,9,2026-03-27T07:12:20.414Z
A082733,6/20/2022,Kai Kumar,3/2/2021,M,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,15.58064516,1,2022,2,6,2026-03-27T07:12:20.414Z
A082965,3/20/2026,Benjamin Khoo,12/7/2025,F,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,3.41935484,1,2026,1,3,2026-03-27T07:12:20.414Z
A083017,7/27/2024,Arjun Lau,11/30/2022,F,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,19.90322581,1,2024,3,7,2026-03-27T07:12:20.414Z
A083535,12/10/2025,Ling Hassan,10/5/2025,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,2.16129032,1,2025,4,12,2026-03-27T07:12:20.414Z
A084539,10/28/2025,Fang Chua,5/27/2023,M,ACTIVE,C,Agency C,1,Staff,Personal,SYSTEM B,29.03225806,1,2025,4,10,2026-03-27T07:12:20.414Z
A085154,1/14/2025,Rajan Chia,9/19/2022,M,ACTIVE,G,Agency G,1,Staff,Personal,SYSTEM B,27.83870968,1,2025,1,1,2026-03-27T07:12:20.414Z
A085375,10/25/2023,Sophia Nair,12/10/2022,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,10.48387097,1,2023,4,10,2026-03-27T07:12:20.414Z
A085892,1/5/2026,Rui Jones,8/29/2025,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,4.22580645,1,2026,1,1,2026-03-27T07:12:20.414Z
A086072,1/17/2026,Deborah Jones,4/16/2025,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,9.03225806,1,2026,1,1,2026-03-27T07:12:20.414Z
A086173,3/6/2023,Nina Beh,1/21/2021,F,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,25.51612903,1,2023,1,3,2026-03-27T07:12:20.414Z
A086978,12/9/2024,Rui Liang,8/19/2024,M,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,3.67741935,1,2024,4,12,2026-03-27T07:12:20.414Z
A088025,12/21/2025,George Ooi,10/31/2024,M,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,13.67741935,1,2025,4,12,2026-03-27T07:12:20.414Z
A089281,5/24/2025,Alice Yeo,2/7/2023,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,27.5483871,1,2025,2,5,2026-03-27T07:12:20.414Z
A089290,10/2/2022,Deborah Ismail,4/27/2021,F,ACTIVE,D,Agency D,2,Lead,Personal,SYSTEM B,17.19354839,1,2022,4,10,2026-03-27T07:12:20.414Z
A089320,10/27/2024,David Rajan,12/27/2023,F,ACTIVE,A,Agency A,3,Assistant Director,Termination,SYSTEM B,10,0,2024,4,10,2026-03-27T07:12:20.414Z
A089877,5/7/2024,Victor Cheong,7/26/2021,F,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,33.38709677,1,2024,2,5,2026-03-27T07:12:20.414Z
A092416,6/8/2023,Patricia Lau,2/4/2023,F,ACTIVE,C,Agency C,2,Lead,Termination,SYSTEM B,4.12903226,0,2023,2,6,2026-03-27T07:12:20.414Z
A092499,1/30/2026,Henry Johnson,1/31/2024,M,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,23.96774194,1,2026,1,1,2026-03-27T07:12:20.414Z
A093223,4/24/2024,Aaron Wu,3/16/2022,M,ACTIVE,D,Agency D,1,Staff,Personal,SYSTEM B,25.25806452,1,2024,2,4,2026-03-27T07:12:20.414Z
A093235,2/24/2025,Rui Wee,10/28/2022,M,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,27.87096774,1,2025,1,2,2026-03-27T07:12:20.414Z
A094250,8/22/2024,Nancy Yang,4/4/2024,F,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,4.58064516,1,2024,3,8,2026-03-27T07:12:20.414Z
A095496,9/18/2023,Ying Wu,6/7/2021,M,ACTIVE,D,Agency D,1,Staff,Personal,SYSTEM B,27.35483871,1,2023,3,9,2026-03-27T07:12:20.414Z
A095668,1/1/2026,Kavitha Lin,10/12/2023,M,ACTIVE,A,Agency A,2,Lead,Health,SYSTEM B,26.64516129,0,2026,1,1,2026-03-27T07:12:20.414Z
A096028,8/24/2022,Grace Smith,6/14/2021,F,ACTIVE,F,Agency F,1,Staff,Better Opportunity,SYSTEM B,14.32258065,1,2022,3,8,2026-03-27T07:12:20.414Z
A096260,8/12/2022,George Anderson,2/7/2021,F,ACTIVE,H,Agency H,1,Staff,Better Opportunity,SYSTEM B,18.16129032,1,2022,3,8,2026-03-27T07:12:20.414Z
A097124,11/19/2023,Sophia Ong,6/23/2021,M,ACTIVE,F,Agency F,1,Staff,Better Opportunity,SYSTEM B,28.87096774,1,2023,4,11,2026-03-27T07:12:20.414Z
A097565,8/1/2025,Ramesh Phua,11/10/2022,F,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,32.70967742,1,2025,3,8,2026-03-27T07:12:20.414Z
A098051,12/27/2023,Nathan Leong,10/2/2023,M,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,2.80645161,1,2023,4,12,2026-03-27T07:12:20.414Z
A098211,1/21/2025,Ying Zhao,2/27/2024,M,ACTIVE,D,Agency D,1,Staff,Personal,SYSTEM B,10.80645161,1,2025,1,1,2026-03-27T07:12:20.414Z
A000209,11/27/2025,Kai Wilson,6/15/2024,F,P,C,Agency C,5,Director,Better Opportunity,SYSTEM A,17.38709677,1,2025,4,11,2026-03-27T07:12:20.414Z
A000801,2/8/2025,Andre Seah,11/27/2024,F,P,G,Agency G,1,Staff,Better Opportunity,SYSTEM A,2.38709677,1,2025,1,2,2026-03-27T07:12:20.414Z
A004640,8/11/2022,Wei Yap,6/14/2021,M,T,C,Agency C,2,Lead,Personal,SYSTEM A,13.90322581,1,2022,3,8,2026-03-27T07:12:20.414Z
A004794,1/26/2026,Siti Yap,9/11/2025,M,P,F,Agency F,1,Staff,Better Opportunity,SYSTEM A,4.48387097,1,2026,1,1,2026-03-27T07:12:20.414Z
A005164,1/25/2026,Marcus Low,5/6/2024,M,P,G,Agency G,1,Staff,Better Opportunity,SYSTEM A,20.61290323,1,2026,1,1,2026-03-27T07:12:20.414Z
A006966,1/7/2026,Leonard Foo,3/5/2025,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,10.06451613,1,2026,1,1,2026-03-27T07:12:20.414Z
A009374,1/12/2026,Emily Quek,4/30/2025,M,P,G,Agency G,1,Staff,Termination,SYSTEM A,8.41935484,0,2026,1,1,2026-03-27T07:12:20.414Z
A009530,2/1/2026,Rajan Chong,2/22/2025,F,P,G,Agency G,1,Staff,Personal,SYSTEM A,11.32258065,1,2026,1,2,2026-03-27T07:12:20.414Z
A010263,8/10/2025,Marcus Kaur,2/5/2025,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,6.16129032,1,2025,3,8,2026-03-27T07:12:20.414Z
A011392,11/3/2025,Xerxes Wang,8/2/2025,M,P,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,3.03225806,1,2025,4,11,2026-03-27T07:12:20.414Z
A012320,12/8/2025,Zachary Lee,11/26/2024,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,12.41935484,1,2025,4,12,2026-03-27T07:12:20.414Z
A013006,3/31/2025,Samuel Rajan,5/24/2022,F,P,C,Agency C,3,Assistant Director,Personal,SYSTEM A,34.22580645,1,2025,1,3,2026-03-27T07:12:20.414Z
A013377,1/18/2026,Nancy Rajan,9/13/2025,M,P,D,Agency D,1,Staff,Health,SYSTEM A,4.16129032,0,2026,1,1,2026-03-27T07:12:20.414Z
A015972,5/11/2025,Priya Chong,2/8/2025,M,P,A,Agency A,1,Staff,Personal,SYSTEM A,3.09677419,1,2025,2,5,2026-03-27T07:12:20.414Z
A016548,4/16/2023,Gerald Low,11/16/2021,M,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,17,1,2023,2,4,2026-03-27T07:12:20.414Z
A019423,6/25/2026,Yi Lin,1/22/2026,F,P,F,Agency F,2,Lead,Personal,SYSTEM A,5.09677419,1,2026,2,6,2026-03-27T07:12:20.414Z
A020576,1/18/2026,Henry Soh,6/3/2025,F,C,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM A,7.48387097,1,2026,1,1,2026-03-27T07:12:20.414Z
A020977,6/14/2023,Rachel Leong,1/15/2021,F,P,A,Agency A,2,Lead,Better Opportunity,SYSTEM A,28.96774194,1,2023,2,6,2026-03-27T07:12:20.414Z
A021568,10/15/2023,Alice Kumar,3/14/2021,F,P,F,Agency F,2,Lead,Personal,SYSTEM A,31.03225806,1,2023,4,10,2026-03-27T07:12:20.414Z
A021964,1/9/2024,Fiona Wilson,1/11/2023,F,P,C,Agency C,1,Staff,Personal,SYSTEM A,11.93548387,1,2024,1,1,2026-03-27T07:12:20.414Z
A025386,4/27/2025,Mei Rao,11/8/2024,F,P,A,Agency A,3,Assistant Director,Personal,SYSTEM A,5.61290323,1,2025,2,4,2026-03-27T07:12:20.414Z
A025537,4/23/2024,Karen Lim,3/16/2022,F,P,A,Agency A,3,Assistant Director,Better Opportunity,SYSTEM A,25.22580645,1,2024,2,4,2026-03-27T07:12:20.414Z
A027801,12/22/2025,Uma Wilson,10/19/2025,M,P,F,Agency F,2,Lead,Better Opportunity,SYSTEM A,2.09677419,1,2025,4,12,2026-03-27T07:12:20.414Z
A028282,2/24/2025,Suresh Chia,9/28/2022,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,28.87096774,1,2025,1,2,2026-03-27T07:12:20.414Z
A028663,12/24/2023,Teresa Chua,10/8/2023,M,P,A,Agency A,3,Assistant Director,Personal,SYSTEM A,2.51612903,1,2023,4,12,2026-03-27T07:12:20.414Z
A029938,7/10/2026,Priya Khoo,1/14/2026,F,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,5.87096774,1,2026,3,7,2026-03-27T07:12:20.414Z
A030458,1/4/2026,Hannah Ng,11/4/2024,F,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,14,1,2026,1,1,2026-03-27T07:12:20.414Z
A034351,6/13/2026,Marcus Jones,1/31/2026,F,P,F,Agency F,2,Lead,Better Opportunity,SYSTEM A,4.41935484,1,2026,2,6,2026-03-27T07:12:20.414Z
A036693,7/31/2026,Brenda Lee,1/18/2026,F,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,6.41935484,1,2026,3,7,2026-03-27T07:12:20.414Z
A038654,1/20/2026,Grace Mohamed,8/29/2025,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,4.70967742,1,2026,1,1,2026-03-27T07:12:20.414Z
A039611,8/22/2024,James Tay,11/26/2023,M,P,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,8.87096774,1,2024,3,8,2026-03-27T07:12:20.414Z
A040543,10/31/2024,Amirah Zhang,8/27/2021,M,P,G,Agency G,2,Lead,Better Opportunity,SYSTEM A,38.12903226,1,2024,4,10,2026-03-27T07:12:20.414Z
A042029,10/3/2025,Benjamin Ibrahim,7/29/2025,M,C,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,2.16129032,1,2025,4,10,2026-03-27T07:12:20.414Z
A043317,8/26/2023,Hui Quek,7/27/2022,F,P,H,Agency H,1,Staff,Termination,SYSTEM A,12.96774194,0,2023,3,8,2026-03-27T07:12:20.414Z
A044870,12/5/2023,Andre Chen,12/12/2021,M,T,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,23.77419355,1,2023,4,12,2026-03-27T07:12:20.414Z
A045016,1/27/2024,Noor Fong,1/14/2023,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,12.41935484,1,2024,1,1,2026-03-27T07:12:20.414Z
A045376,8/8/2024,Andre Wee,4/23/2024,M,C,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,3.51612903,1,2024,3,8,2026-03-27T07:12:20.414Z
A045951,9/6/2025,Meena Wang,1/21/2025,F,P,A,Agency A,2,Lead,Personal,SYSTEM A,7.51612903,1,2025,3,9,2026-03-27T07:12:20.414Z
A047296,8/29/2025,Deepa Patel,6/7/2025,M,P,B,Agency B,1,Staff,Termination,SYSTEM A,2.70967742,0,2025,3,8,2026-03-27T07:12:20.414Z
A047761,2/20/2025,Quentin Khoo,6/30/2024,F,P,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,7.67741935,1,2025,1,2,2026-03-27T07:12:20.414Z
A049203,6/28/2023,Rachel Johnson,1/27/2021,M,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,29.03225806,1,2023,2,6,2026-03-27T07:12:20.414Z
A075299,1/27/2026,Florence Loh,11/5/2025,M,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,2.70967742,1,2026,1,1,2026-03-27T07:12:20.414Z
A075559,12/1/2024,Jing Liu,11/1/2023,F,ACTIVE,H,Agency H,1,Staff,Better Opportunity,SYSTEM B,13,1,2024,4,12,2026-03-27T07:12:20.414Z
A075786,12/29/2023,Yi Pillai,5/17/2023,M,ACTIVE,C,Agency C,2,Lead,Better Opportunity,SYSTEM B,7.38709677,1,2023,4,12,2026-03-27T07:12:20.414Z
A076191,5/22/2025,Arun Davis,8/30/2023,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,20.74193548,1,2025,2,5,2026-03-27T07:12:20.414Z
A076379,5/6/2023,Priya Ibrahim,4/4/2021,F,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,25.06451613,1,2023,2,5,2026-03-27T07:12:20.414Z
A077420,1/9/2026,Linda Lee,1/15/2025,F,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,11.80645161,1,2026,1,1,2026-03-27T07:12:20.414Z
A078887,4/5/2025,Peter Liu,4/7/2024,M,ACTIVE,G,Agency G,2,Lead,Personal,SYSTEM B,11.93548387,1,2025,2,4,2026-03-27T07:12:20.414Z
A078984,8/30/2025,Rui Wong,2/8/2025,M,ACTIVE,C,Agency C,2,Lead,Better Opportunity,SYSTEM B,6.70967742,1,2025,3,8,2026-03-27T07:12:20.414Z
A079576,11/25/2025,Linda Yusof,6/27/2024,F,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,16.93548387,1,2025,4,11,2026-03-27T07:12:20.414Z
A079605,4/18/2023,Clara Lee,4/13/2021,M,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,24.16129032,1,2023,2,4,2026-03-27T07:12:20.414Z
A080687,5/29/2025,Xena Anderson,2/6/2022,M,ACTIVE,A,Agency A,2,Lead,Better Opportunity,SYSTEM B,39.74193548,1,2025,2,5,2026-03-27T07:12:20.414Z
A080703,12/28/2025,Edward Patel,12/23/2024,M,ACTIVE,C,Agency C,3,Assistant Director,Better Opportunity,SYSTEM B,12.16129032,1,2025,4,12,2026-03-27T07:12:20.414Z
A080801,11/24/2025,Ling Fong,8/31/2024,M,ACTIVE,H,Agency H,2,Lead,Better Opportunity,SYSTEM B,14.77419355,1,2025,4,11,2026-03-27T07:12:20.414Z
A082045,9/16/2024,Vanessa Wang,1/24/2022,M,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,31.74193548,1,2024,3,9,2026-03-27T07:12:20.414Z
A082418,5/3/2024,Rohit Khoo,12/4/2023,M,ACTIVE,F,Agency F,1,Staff,Better Opportunity,SYSTEM B,4.96774194,1,2024,2,5,2026-03-27T07:12:20.414Z
A083034,2/20/2023,Priya Chong,4/15/2021,M,ACTIVE,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM B,22.16129032,1,2023,1,2,2026-03-27T07:12:20.414Z
A083386,1/20/2025,Omar Brown,8/6/2023,F,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,17.4516129,1,2025,1,1,2026-03-27T07:12:20.414Z
A083807,10/20/2025,Quentin Chan,12/29/2022,F,ACTIVE,D,Agency D,1,Staff,Termination,SYSTEM B,33.70967742,0,2025,4,10,2026-03-27T07:12:20.414Z
A084996,6/8/2024,Ling Huang,5/7/2022,M,ACTIVE,A,Agency A,1,Staff,Health,SYSTEM B,25.03225806,0,2024,2,6,2026-03-27T07:12:20.414Z
A085133,3/3/2025,Vanessa Brown,6/4/2023,M,ACTIVE,F,Agency F,1,Staff,Better Opportunity,SYSTEM B,20.96774194,1,2025,1,3,2026-03-27T07:12:20.414Z
